ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
NEZPERCETRIBE_WQX-04601A:20050712:1110:L,7/12/2005,0.0,"",ID,46.27963056,-116.2630472,0.0,"",0.0,"",0.0,"",4.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_WQX-2011LDEQA012 Chlorophyll a dup,7/28/2011,2.0,m,ID,45.053,-116.121,0.0,"",0.0,"",0.0,"",0.81,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A4227,8/8/2013,0.0,"",ID,43.4122,-112.123,0.0,"",0.0,"",0.0,"",2.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-Five Mile Creek:20060516:1425:L,5/16/2006,0.0,"",ID,46.35415833,-116.1626944,0.0,"",0.0,"",0.0,"",5.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-00-A2491,6/27/2000,1.0,m,ID,43.59,-111.77,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-04-A1939,6/24/2004,1.0,m,ID,42.6736111,-113.5625,0.0,"",0.0,"",0.0,"",10.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A3671,8/25/1999,0.0,"",ID,44.6374167,-116.1281111,0.0,"",0.0,"",0.0,"",0.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A5504,10/18/2010,0.0,"",ID,46.15066,-116.73377,0.0,"",0.0,"",0.0,"",0.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-15-A4235,9/22/2015,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",80.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A3950,8/1/2013,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",4.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A2337,6/23/2014,1.0,m,ID,42.7813889,-112.875,0.0,"",0.0,"",0.0,"",7.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-04-A4365,10/12/2004,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",3.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA12_ID-205:20120821:SR:CHLA,8/21/2012,0.0,"",ID,44.97021316,-116.001262,0.0,"",0.0,"",0.0,"",3.7920000000000003,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A538,3/9/2010,0.0,"",ID,46.21014,-116.09886,0.0,"",0.0,"",0.0,"",2.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MAWRRC_WQX-RMSL:20201021100000:SR:WB,10/21/2020,0.0,"",ID,42.009,-111.755,0.0,"",0.0,"",0.0,"",0.8019,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A522,3/10/2010,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",89.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A4829,8/18/2011,0.0,"",ID,44.29304,-115.656482,0.0,"",0.0,"",0.0,"",0.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A1651,6/1/2011,0.0,"",ID,46.21014,-116.83786,0.0,"",0.0,"",0.0,"",6.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C1-TUBBS+8/22/07+PZ,8/22/2007,0.0,"",ID,47.65,-116.758,0.0,"",0.0,"",0.0,"",1.77,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A3047,8/2/1999,1.0,m,ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",0.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-2006042-02,6/15/2020,0.0,"",ID,42.84309,-112.82625,0.0,"",0.0,"",0.0,"",4.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-QWCL:1985:1:070721:P,7/21/2007,0.0,"",ID,47.44868765,-116.7986927,0.0,"",0.0,"",0.0,"",0.664,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A2894,7/14/2003,0.0,"",ID,43.8211111,-117.0119444,0.0,"",0.0,"",0.0,"",6.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A4269,8/8/2011,1.0,m,ID,44.6888889,-116.0986111,0.0,"",0.0,"",0.0,"",17.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A1225,5/24/1999,0.0,"",ID,44.6399444,-116.1216667,0.0,"",0.0,"",0.0,"",0.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A5993,10/17/2001,0.0,"",ID,43.5889611,-116.8955556,0.0,"",0.0,"",0.0,"",4.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A1278,4/25/2012,0.0,"",ID,42.82102,-112.84365,0.0,"",0.0,"",0.0,"",1.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A5193,9/30/2014,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",63.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C4-UNIV+3/14/12+PZ,3/14/2012,0.0,"",ID,47.515,-116.835,0.0,"",0.0,"",0.0,"",4.06,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A2661,7/15/1999,1.0,m,ID,43.5839722,-115.8288611,0.0,"",0.0,"",0.0,"",1.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A2762,5/15/2012,1.0,m,ID,46.20449,-116.83397,0.0,"",0.0,"",0.0,"",3.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A5190,9/30/2014,0.0,"",ID,44.29191,-115.64481,0.0,"",0.0,"",0.0,"",23.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A3664,7/23/2001,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",9.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A1801,6/21/1999,0.0,"",ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",3.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A3219,8/29/2018,0.0,"",ID,42.84309,-112.82625,0.0,"",0.0,"",0.0,"",67.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A4299,9/28/1999,0.0,"",ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-04-A1824,6/22/2004,1.0,m,ID,43.2013889,-111.0930556,0.0,"",0.0,"",0.0,"",5.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A4187,9/9/2002,1.0,m,ID,44.5277778,-116.0541667,0.0,"",0.0,"",0.0,"",3.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A7,1/8/2018,0.0,"",ID,44.0713889,-116.9325,0.0,"",0.0,"",0.0,"",12.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A2623,7/1/2010,1.0,m,ID,44.3113333,-115.6688332,0.0,"",0.0,"",0.0,"",2.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A6430,11/15/2001,1.0,m,ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",1.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A3244,7/10/2001,1.0,m,ID,43.2833333,-111.1444444,0.0,"",0.0,"",0.0,"",2.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A3566,5/31/2012,0.0,"",ID,46.28525,-116.8693,0.0,"",0.0,"",0.0,"",1.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-ALFLPD:20120717:1552:SR,7/17/2012,0.0,"",ID,48.258529,-116.361919,0.0,"",0.0,"",0.0,"",3.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A5841,9/27/2011,1.0,m,ID,46.16587,-116.73607,0.0,"",0.0,"",0.0,"",61.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A5759,8/27/2007,1.0,m,ID,44.3268332,-115.6643333,0.0,"",0.0,"",0.0,"",1.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A6894,12/17/2001,0.0,"",ID,43.8211111,-117.0119444,0.0,"",0.0,"",0.0,"",10.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-04-A2295,7/7/2004,0.0,"",ID,44.2430556,-116.9569444,0.0,"",0.0,"",0.0,"",4.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-ALFFB:20110429:1425:SR,4/29/2011,0.0,"",ID,48.177936,-116.996326,0.0,"",0.0,"",0.0,"",4.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A5407,9/2/2003,1.0,m,ID,44.6888889,-116.0986111,0.0,"",0.0,"",0.0,"",14.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_ID-10345:20190625:SR:,6/25/2019,0.0,"",ID,42.43041813,-111.7890883,0.0,"",0.0,"",0.0,"",2.99,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A725,4/5/2010,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",4.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-IDS9-0928:20140819:SR:,8/19/2014,0.0,"",ID,48.7957,-116.7499,0.0,"",0.0,"",0.0,"",0.291515152,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A4658,12/12/2017,0.0,"",ID,43.4175,-115.27867,0.0,"",0.0,"",0.0,"",1.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A2395,6/4/2007,1.0,m,ID,44.3008333,-115.6638316,0.0,"",0.0,"",0.0,"",2.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-04-A492,4/5/2004,0.0,"",ID,44.2430556,-116.9569444,0.0,"",0.0,"",0.0,"",7.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A942,4/9/2012,1.0,m,ID,43.60001,-115.90697,0.0,"",0.0,"",0.0,"",2.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A758,5/3/2017,0.0,"",ID,42.84309,-112.82625,0.0,"",0.0,"",0.0,"",3.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A407,2/16/2010,0.0,"",ID,46.42072,-116.80004,0.0,"",0.0,"",0.0,"",28.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SHOPAITR_WQX-13-A2839,6/26/2013,0.0,m,ID,42.053833,-116.1705,0.0,"",0.0,"",0.0,"",3.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A2762,7/12/2016,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",34.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
BUNKER_USGS-01100497,6/7/2011,0.0,"",ID,47.5453,-116.1342,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A195,1/14/2010,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",48.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A2363,7/25/2018,1.0,m,ID,42.78265,-112.87604,0.0,"",0.0,"",0.0,"",21.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UTAHDWQ_WQX-IDEQBL200623-4907380-0623-4-A,6/23/2020,0.0,"",ID,42.03531,-111.39627,0.0,"",0.0,"",0.0,"",1.2335,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A2949,7/9/2014,1.0,m,ID,44.29304,-115.656482,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A1150,5/6/2002,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",3.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-00400893,6/22/2004,0.0,"",ID,47.4133333,-116.7402778,0.0,"",0.0,"",0.0,"",0.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A3994,8/29/2002,1.0,m,ID,43.4375,-115.2958333,0.0,"",0.0,"",0.0,"",13.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UTAHDWQ_WQX-COOP1000-165688-200010589C,10/31/2000,0.0,"",ID,42.12492,-111.92496,0.0,"",0.0,"",0.0,"",2.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A3623,6/5/2012,1.0,m,ID,43.5541667,-116.6616667,0.0,"",0.0,"",0.0,"",11.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A377,2/28/2012,1.0,m,ID,43.5839722,-115.8288611,0.0,"",0.0,"",0.0,"",1.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A120,1/22/2008,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A1074,5/31/2018,1.0,m,ID,42.7813889,-112.875,0.0,"",0.0,"",0.0,"",1.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-04-A312,3/2/2004,0.0,"",ID,43.9323,-116.3356,0.0,"",0.0,"",0.0,"",6.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A3256,7/10/2013,0.0,"",ID,42.82102,-112.84365,0.0,"",0.0,"",0.0,"",5.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A2401,7/8/2002,0.0,"",ID,43.5936861,-116.9103528,0.0,"",0.0,"",0.0,"",13.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A3139,7/5/2001,0.0,"",ID,44.0713889,-116.9325,0.0,"",0.0,"",0.0,"",10.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A4564,8/26/2013,0.0,"",ID,46.25778,-116.77491,0.0,"",0.0,"",0.0,"",2.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-05-A3280,7/20/2005,1.0,m,ID,43.4772222,-111.7333333,0.0,"",0.0,"",0.0,"",5.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A909,5/4/2016,0.0,"",ID,43.4175,-115.27867,0.0,"",0.0,"",0.0,"",2.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A817,4/3/2012,0.0,"",ID,44.0713889,-116.9325,0.0,"",0.0,"",0.0,"",2.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A1172,5/12/2010,0.0,"",ID,46.33352,-116.83302,0.0,"",0.0,"",0.0,"",2.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A711,5/8/2018,0.0,"",ID,42.84309,-112.82625,0.0,"",0.0,"",0.0,"",16.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A4585,6/28/2012,1.0,m,ID,43.4261111,-114.0305556,0.0,"",0.0,"",0.0,"",3.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A5600,10/19/2010,0.0,"",ID,46.33336,-116.83337,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A3434,7/22/2014,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A5132,9/28/2009,0.0,"",ID,44.0805555,-115.6594444,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A3563,7/28/2009,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",2.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A411,2/28/2013,0.0,"",ID,43.9323,-116.3356,0.0,"",0.0,"",0.0,"",1.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C4-UNIV+4/11/12+PZ,4/11/2012,0.0,"",ID,47.515,-116.835,0.0,"",0.0,"",0.0,"",3.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-KOOTENAI:20110708:1440:SR,7/8/2011,0.0,"",ID,48.3026811,-116.491906,0.0,"",0.0,"",0.0,"",3.204,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A3063,6/19/2007,1.0,m,ID,44.3148333,-115.6593333,0.0,"",0.0,"",0.0,"",2.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A4749,9/4/2014,0.0,"",ID,42.93406,-112.74184,0.0,"",0.0,"",0.0,"",11.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A6157,9/11/2007,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",7.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A3591,8/24/1999,0.0,"",ID,44.6455556,-116.0716111,0.0,"",0.0,"",0.0,"",7.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A2326,6/30/2008,1.0,m,ID,44.3113333,-115.6688332,0.0,"",0.0,"",0.0,"",1.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A413,2/16/2010,0.0,"",ID,46.26,-116.83233,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A3137,7/16/2003,1.0,m,ID,43.4772222,-111.7333333,0.0,"",0.0,"",0.0,"",39.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C4-UNIV+5/2/12+PZ,5/2/2012,0.0,"",ID,47.515,-116.835,0.0,"",0.0,"",0.0,"",1.53,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A5273,9/29/2014,33.8,m,ID,44.29375,-115.646,0.0,"",0.0,"",0.0,"",1.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A2731,7/9/2008,1.0,m,ID,43.4772222,-111.7333333,0.0,"",0.0,"",0.0,"",2.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-05-A6187,11/22/2005,0.0,"",ID,43.5541667,-116.6616667,0.0,"",0.0,"",0.0,"",43.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
BUNKER_USGS-00900599,5/19/2009,0.0,"",ID,47.5453,-116.1342,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-CARLIN+9/19/12+PZ,9/19/2012,0.0,"",ID,47.538948,-116.772149,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A1598,6/2/2014,0.0,"",ID,43.4122,-112.123,0.0,"",0.0,"",0.0,"",3.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A3202,7/29/2002,0.0,"",ID,43.5889611,-116.8955556,0.0,"",0.0,"",0.0,"",11.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A1583,6/6/2016,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",3.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-00-A3814,8/15/2000,0.0,"",ID,44.6364722,-116.0662778,0.0,"",0.0,"",0.0,"",6.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A838,5/21/2018,1.0,m,ID,43.9333333,-116.4416667,0.0,"",0.0,"",0.0,"",0.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A6458,11/19/2001,0.0,"",ID,43.4802306,-116.9228528,0.0,"",0.0,"",0.0,"",3.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A3321,7/20/2010,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",1.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-LOFFS+7/18/12+PZ,7/18/2012,0.0,"",ID,47.55598,-116.824932,0.0,"",0.0,"",0.0,"",1.28,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-15-A1287,5/27/2015,0.0,"",ID,43.3294444,-111.2047222,0.0,"",0.0,"",0.0,"",5.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A5065,8/6/2007,1.0,m,ID,44.6777778,-116.0819444,0.0,"",0.0,"",0.0,"",54.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A4749,8/27/2001,0.0,"",ID,44.2430556,-116.9569444,0.0,"",0.0,"",0.0,"",12.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A5257,9/24/2013,1.0,m,ID,46.16587,-116.73607,0.0,"",0.0,"",0.0,"",10.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-15-A868,4/29/2015,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",2.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A5027,8/25/2003,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",3.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A1718,6/16/1999,0.0,"",ID,44.6399444,-116.1216667,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-ALFLPD:20111104:1307:SR,11/4/2011,0.0,"",ID,48.258529,-116.361919,0.0,"",0.0,"",0.0,"",2.136,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A7083,12/7/2011,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",2.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C2-WOLF+8/06/12+PZ,8/6/2012,0.0,"",ID,47.624862,-116.684384,0.0,"",0.0,"",0.0,"",1.62,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-ALFFB:20120816:1605:SR,8/16/2012,0.0,"",ID,48.177936,-116.996326,0.0,"",0.0,"",0.0,"",1.869,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A3787,7/25/2011,1.0,m,ID,46.21014,-116.83786,0.0,"",0.0,"",0.0,"",4.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
